Distance,TimeMs,Speed,Throttle,Brake,Steer,nGear
1825.88671875,31465,305,100.0,0.0,0.009997842833399773,0
1828.765625,31498,305,100.0,0.0,0.020976893603801727,0
1831.6640625,31532,305,100.0,0.0,0.0010003980714827776,0
1834.5703125,31566,305,100.0,0.0,-0.0,0
1837.48046875,31601,305,100.0,0.0,-0.0,0
1840.3984375,31635,305,100.0,0.0,-0.0,0
1843.4296875,31669,305,100.0,0.0,-0.0,0
1846.4609375,31705,306,100.0,0.0,-0.0,0
1849.515625,31741,306,100.0,0.0,-0.0,0
1852.50390625,31777,306,100.0,0.0,-0.0,0
1855.51171875,31812,306,100.0,0.0,-0.0,0
1858.48828125,31847,306,100.0,0.0,-0.0,0
1861.4609375,31882,306,100.0,0.0,-0.0,0
1864.33984375,31917,306,100.0,0.0,-0.0,0
1867.22265625,31951,306,100.0,0.0,-0.0,0
1870.0625,31985,306,100.0,0.0,-0.0,0
1872.94140625,32018,306,100.0,0.0,-0.0,0
1875.79296875,32052,306,100.0,0.0,-0.0,0
1878.6796875,32085,306,100.0,0.0,-0.0,0
1881.55859375,32119,307,100.0,0.0,-0.0,0
1884.43359375,32153,307,100.0,0.0,-0.0,0
1887.296875,32186,307,100.0,0.0,-0.0,0
1890.16015625,32220,307,100.0,0.0,-0.0,0
1893.0234375,32253,307,100.0,0.0,-0.0,0
1895.87890625,32287,307,100.0,0.0,-0.0,0
1898.7265625,32320,307,100.0,0.0,-0.0,0
1901.57421875,32354,307,100.0,0.0,-0.0,0
1904.41015625,32387,307,100.0,0.0,-0.0,0
1907.2578125,32420,307,100.0,0.0,-0.0,0
1910.109375,32454,307,100.0,0.0,0.004451361950486898,0
1912.953125,32487,307,100.0,0.0,0.014866061508655548,0
1915.8046875,32520,307,100.0,0.0,0.024361031129956245,0
1918.6484375,32553,307,100.0,0.0,0.0047504594549536705,0
1921.5,32587,308,100.0,0.0,-0.0,0
1924.32421875,32620,308,100.0,0.0,-0.0,0
1927.12890625,32653,308,100.0,0.0,-0.0,0
1929.91796875,32686,308,100.0,0.0,-0.0,0
1932.73046875,32718,308,100.0,0.0,-0.0,0
1935.5390625,32751,308,100.0,0.0,-0.0,0
1938.3359375,32784,308,100.0,0.0,-0.0,0
1941.12890625,32817,308,100.0,0.0,-0.0,0
1943.9375,32849,308,100.0,0.0,-0.0,0
1946.75,32882,308,100.0,0.0,-0.0,0
1949.5625,32915,308,100.0,0.0,-0.009757667779922485,0
1952.359375,32948,308,100.0,0.0,-0.026158437132835388,0
1955.15234375,32980,308,100.0,0.0,-0.0042917924001812935,0
1957.953125,33013,308,100.0,0.0,-0.0,0
1960.7578125,33045,308,100.0,0.0,-0.0,0
1963.58203125,33078,309,100.0,0.0,-0.0,0
1966.41015625,33111,309,100.0,0.0,-0.0,0
1969.23828125,33144,309,100.0,0.0,-0.0,0
1972.0859375,33177,309,100.0,0.0,-0.0,0
1974.93359375,33210,309,100.0,0.0,-0.0,0
1977.7890625,33243,309,100.0,0.0,-0.0,0
1980.640625,33276,309,100.0,0.0,-0.0,0
1983.484375,33309,309,100.0,0.0,-0.0,0
1986.34765625,33342,309,100.0,0.0,-0.0,0
1989.2265625,33376,309,100.0,0.0,-0.0,0
1992.08984375,33409,309,100.0,0.0,-0.0,0
1994.96484375,33442,309,100.0,0.0,-0.0,0
1997.84765625,33476,309,100.0,0.0,-0.0,0
2000.7265625,33509,309,100.0,0.0,-0.0,0
2003.6015625,33543,309,100.0,0.0,-0.0,0
2006.4609375,33576,309,100.0,0.0,-0.0,0
2009.3359375,33609,310,100.0,0.0,-0.0,0
2012.2109375,33643,310,100.0,0.0,-0.0,0
2015.07421875,33676,310,100.0,0.0,-0.0,0
2017.94921875,33709,310,100.0,0.0,-0.0,0
2020.82421875,33743,310,100.0,0.0,-0.0,0
2023.703125,33776,310,100.0,0.0,-0.0,0
2026.578125,33810,310,100.0,0.0,-0.0,0
2029.4375,33843,310,100.0,0.0,-0.0,0
2032.3125,33876,310,100.0,0.0,-0.0,0
2035.1875,33909,310,100.0,0.0,-0.0,0
2038.05078125,33943,310,100.0,0.0,-0.008935689926147461,0
2040.94140625,33976,310,100.0,0.0,-0.02018589898943901,0
2043.8203125,34009,310,100.0,0.0,-0.0007073504966683686,0
2046.6953125,34043,310,100.0,0.0,-0.0,0
2049.5703125,34076,310,100.0,0.0,-0.0,0
2052.43359375,34109,310,100.0,0.0,-0.0,0
2055.3046875,34142,310,100.0,0.0,-0.0,0
2058.1796875,34176,310,100.0,0.0,-0.0,0
2061.02734375,34209,311,100.0,0.0,-0.0,0
2063.8828125,34242,311,100.0,0.0,-0.0,0
2066.75,34275,311,100.0,0.0,-0.0,0
2069.61328125,34308,311,100.0,0.0,-0.0,0
2072.4921875,34341,311,100.0,0.0,-0.0,0
2075.37109375,34374,311,100.0,0.0,-0.0,0
2078.25390625,34408,311,100.0,0.0,-0.0,0
2081.1484375,34441,311,100.0,0.0,-0.0,0
2084.0546875,34475,311,100.0,0.0,-0.0,0
2086.9609375,34508,311,100.0,0.0,-0.0,0
2089.859375,34542,311,100.0,0.0,-0.0,0
2092.74609375,34575,311,100.0,0.0,-0.0,0
2095.62109375,34609,311,100.0,0.0,-0.0,0
2098.4921875,34642,311,100.0,0.0,-0.0,0
2101.37890625,34675,311,100.0,0.0,-0.0,0
2104.265625,34708,311,100.0,0.0,-0.0,0
2107.13671875,34741,311,100.0,0.0,-0.0,0
2110.015625,34775,311,100.0,0.0,-0.0,0
2112.88671875,34808,311,100.0,0.0,-0.0,0
2115.7578125,34841,312,100.0,0.0,-0.0,0
2118.625,34874,312,100.0,0.0,-0.0,0
2121.46484375,34907,312,100.0,0.0,-0.0,0
2124.3125,34940,312,100.0,0.0,0.0007039249176159501,0
2127.16015625,34973,312,100.0,0.0,0.00979975052177906,0
2130.0,35005,312,100.0,0.0,0.01880967989563942,0
2132.84375,35038,312,100.0,0.0,0.005033415742218494,0
2135.6796875,35071,312,100.0,0.0,-0.0,0
2138.51171875,35104,312,100.0,0.0,-0.0,0
2141.33203125,35136,312,100.0,0.0,-0.0,0
2144.12890625,35169,312,100.0,0.0,-0.0,0
2146.9296875,35201,312,100.0,0.0,-0.0,0
2149.7265625,35233,312,100.0,0.0,-0.0,0
2152.51953125,35266,312,100.0,0.0,-0.0,0
2155.3203125,35298,312,100.0,0.0,-0.0,0
2158.12890625,35330,312,100.0,0.0,-0.0,0
2160.94140625,35362,312,100.0,0.0,-0.0,0
2163.75390625,35395,312,100.0,0.0,-0.0,0
2166.5625,35427,312,100.0,0.0,-0.0,0
2169.375,35459,312,100.0,0.0,-0.0,0
2172.1875,35492,312,100.0,0.0,0.013473507948219776,0
2174.98828125,35524,312,100.0,0.0,0.022365160286426544,0
2177.79296875,35556,313,100.0,0.0,0.0035957880318164825,0
2180.6015625,35589,313,100.0,0.0,-0.0,0
2183.41796875,35621,313,100.0,0.0,-0.0,0
2186.25390625,35653,313,100.0,0.0,-0.0,0
2189.08203125,35686,313,100.0,0.0,-0.0,0
2191.9140625,35719,313,100.0,0.0,-0.0,0
2194.74609375,35751,313,100.0,0.0,-0.0,0
2197.57421875,35784,313,100.0,0.0,-0.0,0
2200.40625,35816,313,100.0,0.0,-0.0,0
2203.2421875,35849,313,100.0,0.0,-0.0,0
2206.078125,35881,313,100.0,0.0,-0.0,0
2208.92578125,35914,313,100.0,0.0,-0.0,0
2211.7890625,35946,313,100.0,0.0,-0.010186247527599335,0
2214.65625,35979,313,100.0,0.0,-0.022089412435889244,0
2217.5234375,36012,313,100.0,0.0,-0.035573430359363556,0
2220.375,36045,313,100.0,0.0,-0.0452103428542614,0
2223.22265625,36078,313,100.0,0.0,-0.024406109005212784,0
2226.05859375,36111,313,100.0,0.0,-0.004820189438760281,0
2228.87890625,36143,313,100.0,0.0,-0.0,0
2231.68359375,36176,313,100.0,0.0,-0.0,0
2234.4765625,36208,313,100.0,0.0,-0.0,0
2237.28125,36240,313,100.0,0.0,-0.0,0
2240.0859375,36272,313,100.0,0.0,-0.0,0
2242.90625,36304,313,100.0,0.0,-0.0,0
2245.73828125,36337,313,100.0,0.0,-0.0,0
2248.5703125,36369,313,100.0,0.0,-0.0,0
2251.3984375,36402,313,100.0,0.0,-0.0,0
2254.23046875,36434,313,100.0,0.0,-0.0,0
2257.0546875,36466,314,100.0,0.0,-0.0,0
2259.87890625,36499,314,100.0,0.0,-0.0,0
2262.6875,36531,314,100.0,0.0,-0.0,0
2265.484375,36563,314,100.0,0.0,-0.0,0
2268.28125,36595,314,100.0,0.0,-0.0,0
2271.08203125,36627,314,100.0,0.0,-0.0,0
2274.015625,36660,314,100.0,0.0,-0.0,0
2276.94921875,36693,314,100.0,0.0,-0.0,0
2279.92578125,36727,314,100.0,0.0,-0.0,0
2282.87109375,36761,314,100.0,0.0,0.015198852866888046,0
2285.85546875,36795,314,100.0,0.0,0.026372022926807404,0
2288.80859375,36829,314,100.0,0.0,0.035367466509342194,0
2291.7578125,36863,314,100.0,0.0,0.014901296235620975,0
2294.578125,36896,314,100.0,0.0,0.0007841058541089296,0
2297.39453125,36929,314,100.0,0.0,-0.0,0
2300.16796875,36961,314,100.0,0.0,-0.0,0
2302.98046875,36993,314,100.0,0.0,-0.0,0
2305.75390625,37025,314,100.0,0.0,-0.0,0
2308.56640625,37056,314,100.0,0.0,-0.0,0
2311.3984375,37089,314,100.0,0.0,-0.0,0
2314.25390625,37121,314,100.0,0.0,-0.0,0
2317.10546875,37154,314,100.0,0.0,-0.0,0
2319.96875,37186,314,100.0,0.0,-0.01386981550604105,0
2322.828125,37219,314,100.0,0.0,-0.0002155592228518799,0
2325.65625,37246,312,98.03921580314636,97.08746671676636,-0.0,0
2328.45703125,37279,308,14.901961386203766,100.0,-0.0,0
2331.22265625,37312,303,0.0,100.0,-0.0,0
2333.9453125,37345,298,0.0,100.0,-0.0,0
2336.640625,37378,294,0.0,100.0,-0.0,0
2339.296875,37411,290,0.0,100.0,-0.0,0
2341.93359375,37445,285,0.0,100.0,-0.0,0
2344.51953125,37478,281,0.0,100.0,-0.0,0
2347.0625,37512,276,0.0,100.0,-0.0,0
2349.5703125,37545,272,0.0,100.0,-0.0,0
2352.0,37578,267,0.0,100.0,-0.0,0
2354.3828125,37611,263,0.0,100.0,-0.0,0
2356.71875,37644,258,0.0,100.0,-0.0,0
2358.98828125,37677,254,0.0,100.0,-0.0,0
2361.2421875,37710,250,0.0,100.0,-0.0,0
2363.43359375,37742,245,0.0,100.0,-0.0,0
2365.56640625,37775,241,0.0,100.0,-0.0,0
2367.6796875,37807,237,0.0,100.0,-0.0,0
2369.75,37839,232,0.0,100.0,0.0020405477844178677,0
2371.79296875,37872,228,0.0,100.0,0.014627203345298767,0
2373.78515625,37904,224,0.0,100.0,0.03121773526072502,0
2375.73046875,37937,220,0.0,100.0,0.05377599224448204,0
2377.6640625,37969,216,0.0,100.0,0.07586551457643509,0
2379.55859375,38001,213,0.0,100.0,0.09774260222911835,0
2381.421875,38034,209,0.0,100.0,0.11919920146465302,0
2383.2734375,38066,206,0.0,100.0,0.14024986326694489,0
2385.11328125,38098,204,0.0,100.0,0.16116532683372498,0
2386.92578125,38131,201,0.0,100.0,0.1818225085735321,0
2388.7109375,38164,199,0.0,100.0,0.2023816555738449,0
2390.46484375,38197,196,0.0,100.0,0.22256635129451752,0
2392.19140625,38229,194,0.0,100.0,0.24245405197143555,0
2393.890625,38261,191,0.0,100.0,0.20409156382083893,0
2395.5546875,38294,190,0.0,45.69705128669739,0.1629723608493805,0
2397.18359375,38326,188,0.0,0.0,0.12447194010019302,0
2398.7890625,38358,188,0.0,0.0,0.0885288417339325,0
2400.38671875,38389,187,0.0,0.0,0.0565350241959095,0
2401.9765625,38421,186,0.0,0.0,0.07101913541555405,0
2403.5625,38452,185,0.0,0.0,0.0950411707162857,0
2405.1484375,38484,185,0.0,0.0,0.11840454488992691,0
2406.74609375,38515,184,0.0,0.0,0.14110195636749268,0
2408.34375,38547,183,0.0,0.0,0.16319115459918976,0
2409.94140625,38578,183,0.0,0.0,0.18429197371006012,0
2411.546875,38610,182,0.0,0.0,0.2045198678970337,0
2413.15625,38641,181,0.0,0.0,0.22410425543785095,0
2414.78125,38673,180,0.0,0.0,0.2431250959634781,0
2416.42578125,38704,180,0.0,0.0,0.26170575618743896,0
2418.0390625,38736,179,0.0,0.0,0.2801411747932434,0
2419.6328125,38767,178,0.0,0.0,0.29825225472450256,0
2421.21484375,38798,177,0.0,0.0,0.316177099943161,0
2422.7890625,38829,176,0.0,0.0,0.3338865339756012,0
2424.3515625,38860,175,0.0,0.0,0.3511742949485779,0
2425.90625,38891,174,0.0,0.0,0.3679801821708679,0
2427.45703125,38922,173,0.0,0.0,0.38438671827316284,0
2429.00390625,38953,172,0.0,0.0,0.40038180351257324,0
2430.55078125,38984,170,0.0,0.0,0.41595637798309326,0
2432.10546875,39014,169,0.0,0.0,0.43118271231651306,0
2433.6484375,39045,168,0.0,0.0,0.4460591971874237,0
2435.1640625,39076,167,0.0,0.0,0.4605746269226074,0
2436.65234375,39106,166,0.0,0.0,0.4747883081436157,0
2438.12109375,39137,165,0.0,0.0,0.48865634202957153,0
2439.57421875,39168,164,0.0,0.0,0.49042126536369324,0
2441.00390625,39198,163,0.0,0.0,0.4906393885612488,0
2442.42578125,39229,162,0.0,0.0,0.4911610186100006,0
2443.83984375,39260,161,0.0,0.0,0.4912080764770508,0
2445.23046875,39291,160,0.0,0.0,0.4913831353187561,0
2446.6171875,39321,159,0.0,0.0,0.490904837846756,0
2447.9921875,39352,158,0.0,0.0,0.4908968210220337,0
2449.35546875,39383,157,0.0,0.0,0.49050742387771606,0
2450.71484375,39414,156,0.0,0.0,0.4904821515083313,0
2452.0625,39444,155,0.0,0.0,0.49023494124412537,0
2453.375,39475,153,0.0,62.175655364990234,0.4905255436897278,0
2454.66015625,39505,151,0.0,100.0,0.49257832765579224,0
2455.91015625,39536,149,0.0,100.0,0.4947457015514374,0
2457.1328125,39566,147,0.0,100.0,0.4968898296356201,0
2458.328125,39597,145,0.0,100.0,0.4985657036304474,0
2459.50390625,39627,143,0.0,100.0,0.5010374784469604,0
2460.6484375,39658,141,0.0,100.0,0.503191351890564,0
2461.7734375,39689,140,0.0,100.0,0.5047805309295654,0
2462.8671875,39720,138,0.0,100.0,0.5068641901016235,0
2463.94140625,39750,136,0.0,100.0,0.5087693929672241,0
2464.99609375,39780,134,0.0,100.0,0.5096422433853149,0
2466.03125,39811,132,0.0,100.0,0.5118157267570496,0
2467.046875,39841,131,0.0,80.24799823760986,0.5134721398353577,0
2468.0546875,39871,129,0.0,14.284388720989227,0.513866126537323,0
2469.05078125,39901,128,0.0,0.0,0.5137481093406677,0
2470.05078125,39931,127,0.0,0.0,0.43697449564933777,0
2471.1171875,39962,126,0.0,0.0,0.3777409791946411,0
2472.21484375,39992,126,0.0,0.0,0.3212479054927826,0
2473.31640625,40022,125,0.0,0.0,0.2550312876701355,0
2474.421875,40053,124,0.0,0.0,0.18857388198375702,0
2475.54296875,40083,124,0.0,0.0,0.12183098495006561,0
2476.6796875,40114,124,0.0,0.0,0.0554271899163723,0
2477.81640625,40145,123,0.0,0.0,-0.0016507867258042097,0
2478.95703125,40177,123,0.0,0.0,-0.04950438067317009,0
2480.09375,40208,123,0.0,0.0,-0.06719489395618439,0
2481.2265625,40240,122,0.0,0.0,-0.029464317485690117,0
2482.359375,40271,122,0.0,0.0,-0.0,0
2483.48046875,40303,121,0.0,0.0,-0.0,0
2484.59375,40334,121,0.0,0.0,-0.0035523974802345037,0
2485.69140625,40365,121,0.0,0.0,-0.030691636726260185,0
2486.78515625,40396,120,0.0,0.0,-0.052759043872356415,0
2487.87890625,40426,120,0.0,0.0,-0.07362033426761627,0
2488.96875,40457,120,0.0,0.0,-0.09442631900310516,0
2490.05859375,40488,119,0.0,0.0,-0.11535482108592987,0
2491.1953125,40518,119,0.0,0.0,-0.13556323945522308,0
2492.31640625,40549,118,0.0,0.0,-0.15533000230789185,0
2493.421875,40580,118,0.0,0.0,-0.1742439568042755,0
2494.51953125,40611,117,0.0,0.0,-0.19278624653816223,0
2495.59765625,40641,117,0.0,0.0,-0.21081067621707916,0
2496.66015625,40672,116,0.0,0.0,-0.22802391648292542,0
2497.703125,40703,115,0.0,67.14203357696533,-0.2462744265794754,0
2498.72265625,40734,113,0.0,100.0,-0.22490887343883514,0
2499.7265625,40765,111,0.0,100.0,-0.24083419144153595,0
2500.70703125,40797,109,0.0,100.0,-0.24889682233333588,0
2501.671875,40828,107,0.0,100.0,-0.2570548951625824,0
2502.6171875,40859,105,0.0,100.0,-0.2602294981479645,0
2503.54296875,40891,103,0.0,100.0,-0.2643323242664337,0
2504.453125,40922,102,0.0,100.0,-0.2618047595024109,0
2505.34375,40953,100,0.0,100.0,-0.26595988869667053,0
2506.21484375,40984,98,0.0,100.0,-0.2701566815376282,0
2507.07421875,41015,96,0.0,100.0,-0.2739969789981842,0
2507.91796875,41046,94,0.0,100.0,-0.2857462763786316,0
2508.75390625,41077,93,0.0,100.0,-0.29776209592819214,0
2509.5859375,41108,91,0.0,30.24258017539978,-0.3022966980934143,0
2510.41015625,41139,91,0.0,0.0,-0.3047727346420288,0
2511.22265625,41170,90,0.0,0.0,-0.29020729660987854,0
2512.03125,41201,90,0.0,0.0,-0.3105219602584839,0
2512.828125,41232,89,0.0,0.0,-0.3185158967971802,0
2513.6171875,41263,89,0.0,0.0,-0.3397331237792969,0
2514.40234375,41294,88,0.0,0.0,-0.35932597517967224,0
2515.1796875,41326,88,0.0,0.0,-0.3793940246105194,0
2515.953125,41357,88,0.0,0.0,-0.39275744557380676,0
2516.72265625,41388,87,0.0,0.0,-0.36845463514328003,0
2517.48828125,41419,87,0.0,0.0,-0.38922229409217834,0
2518.25,41450,86,0.0,0.0,-0.40019622445106506,0
2519.0078125,41482,86,0.0,0.0,-0.4110812246799469,0
2519.7578125,41513,85,0.0,0.0,-0.3869931101799011,0
2520.50390625,41544,85,0.0,0.0,-0.3891902565956116,0
2521.24609375,41575,85,5.882352963089943,0.0,-0.3919082283973694,0
2521.98828125,41606,84,11.372549086809158,0.0,-0.4107494354248047,0
2522.7265625,41637,84,12.941177189350128,0.0,-0.4310123026371002,0
2523.484375,41668,84,14.509804546833038,0.0,-0.4537035822868347,0
2524.25390625,41700,83,14.901961386203766,0.0,-0.3838084638118744,0
2525.01953125,41732,83,15.686275064945221,0.0,-0.2946610450744629,0
2525.7890625,41764,83,15.686275064945221,0.0,-0.2059735357761383,0
2526.5625,41796,83,16.07843190431595,0.0,-0.12716029584407806,0
2527.33984375,41828,83,17.64705926179886,0.0,-0.06760938465595245,0
2528.1171875,41860,83,18.039216101169586,0.0,-0.01775718666613102,0
2528.87109375,41891,83,19.607843458652496,0.0,-0.03713245317339897,0
2529.609375,41922,83,20.39215713739395,0.0,-0.06377482414245605,0
2530.34375,41953,84,21.568627655506134,0.0,-0.09091390669345856,0
2531.078125,41983,84,21.96078449487686,0.0,-0.11807452887296677,0
2531.80859375,42013,84,22.35294133424759,0.0,-0.14166927337646484,0
2532.53515625,42044,84,22.745098173618317,0.0,-0.16189873218536377,0
2533.265625,42074,84,22.745098173618317,0.0,-0.11293607205152512,0
2533.9921875,42104,84,23.52941185235977,0.0,-0.06193837523460388,0
2534.71875,42134,84,23.9215686917305,0.0,-0.017271583899855614,0
2535.4453125,42164,85,23.9215686917305,0.0,-0.0,0
2536.17578125,42195,85,24.313725531101227,0.0,-0.0,0
2536.90234375,42225,85,23.9215686917305,0.0,-0.02367560565471649,0
2537.6328125,42255,85,23.52941185235977,0.0,-0.04337509721517563,0
2538.36328125,42286,85,22.745098173618317,0.0,-0.06461992114782333,0
2539.09375,42316,85,21.176470816135406,0.0,-0.08572535216808319,0
2539.828125,42347,85,21.176470816135406,0.0,-0.06827476620674133,0
2540.55859375,42377,86,21.176470816135406,0.0,-0.03386249020695686,0
2541.2890625,42408,86,20.78431397676468,0.0,-0.035472769290208817,0
2542.015625,42438,86,20.39215713739395,0.0,-0.05754450708627701,0
2542.7421875,42468,86,20.39215713739395,0.0,-0.08150248974561691,0
2543.46484375,42499,86,20.000000298023224,0.0,-0.10296246409416199,0
2544.19140625,42529,86,20.39215713739395,0.0,-0.12361982464790344,0
2544.9140625,42559,86,20.39215713739395,0.0,-0.14329922199249268,0
2545.640625,42590,86,20.39215713739395,0.0,-0.16263234615325928,0
2546.3671875,42620,86,20.39215713739395,0.0,-0.18783468008041382,0
2547.09375,42650,86,20.000000298023224,0.0,-0.14419642090797424,0
2547.82421875,42680,86,20.78431397676468,0.0,-0.1002524197101593,0
2548.5546875,42711,87,20.78431397676468,0.0,-0.05851079151034355,0
2549.28515625,42741,87,21.568627655506134,0.0,-0.022570710629224777,0
2550.01953125,42771,87,21.96078449487686,0.0,-0.0439780130982399,0
2550.75390625,42802,87,21.96078449487686,0.0,-0.06874901801347733,0
2551.4921875,42832,87,21.96078449487686,0.0,-0.09315498173236847,0
2552.23046875,42863,87,21.568627655506134,0.0,-0.11748289316892624,0
2552.96875,42893,87,20.78431397676468,0.0,-0.14072108268737793,0
2553.7109375,42924,87,20.78431397676468,0.0,-0.16649547219276428,0
2554.45703125,42954,87,21.176470816135406,0.0,-0.1251409351825714,0
2555.20703125,42985,88,21.176470816135406,0.0,-0.08465142548084259,0
2555.95703125,43016,88,21.568627655506134,0.0,-0.08292785286903381,0
2556.7109375,43047,88,22.35294133424759,0.0,-0.10842861235141754,0
2557.4609375,43077,88,23.137255012989044,0.0,-0.13006474077701569,0
2558.2109375,43108,88,22.745098173618317,0.0,-0.15126094222068787,0
2558.9609375,43139,88,23.9215686917305,0.0,-0.17135372757911682,0
2559.7109375,43169,88,24.313725531101227,0.0,-0.18864406645298004,0
2560.4609375,43199,89,25.0980406999588,0.0,-0.20724578201770782,0
2561.20703125,43230,89,25.0980406999588,0.0,-0.22381527721881866,0
2561.953125,43260,89,25.49019753932953,0.0,-0.1699809432029724,0
2562.703125,43290,89,25.882354378700256,0.0,-0.1272643506526947,0
2563.453125,43320,89,26.274511218070984,0.0,-0.08665632456541061,0
2564.20703125,43350,89,26.274511218070984,0.0,-0.04391660541296005,0
2564.9609375,43380,90,26.66666805744171,0.0,-0.0078524649143219,0
2565.71875,43410,90,27.843138575553894,0.0,-0.0,0
2566.4765625,43440,90,27.843138575553894,0.0,-0.02659493312239647,0
2567.23828125,43471,90,28.23529541492462,0.0,-0.04805807024240494,0
2568.0,43501,91,28.23529541492462,0.0,-0.06842388212680817,0
2568.765625,43531,91,28.23529541492462,0.0,-0.09002465754747391,0
2569.5390625,43561,91,28.23529541492462,0.0,-0.11124244332313538,0
2570.30859375,43591,91,29.019609093666077,0.0,-0.06660255044698715,0
2571.08203125,43622,92,29.019609093666077,0.0,-0.027444934472441673,0
2571.859375,43652,92,29.019609093666077,0.0,-0.0018911192892119288,0
2572.640625,43682,92,29.019609093666077,0.0,-0.0,0
2573.421875,43712,92,29.019609093666077,0.0,-0.025246091187000275,0
2574.2109375,43743,93,29.019609093666077,0.0,-0.04461805522441864,0
2574.99609375,43773,93,29.411765933036804,0.0,-0.06953763961791992,0
2575.7890625,43804,93,29.411765933036804,0.0,-0.09111350774765015,0
2576.58203125,43834,93,29.80392277240753,0.0,-0.11471125483512878,0
2577.375,43865,94,29.80392277240753,0.0,-0.1378878951072693,0
2578.171875,43895,94,30.588236451148987,0.0,-0.1591128408908844,0
2578.96484375,43925,94,30.588236451148987,0.0,-0.18115469813346863,0
2579.76171875,43956,94,30.980393290519714,0.0,-0.19867748022079468,0
2580.55859375,43986,94,30.980393290519714,0.0,-0.21253128349781036,0
2581.3515625,44016,95,30.980393290519714,0.0,-0.2284751832485199,0
2582.1484375,44047,95,30.980393290519714,0.0,-0.18676847219467163,0
2582.9453125,44077,95,31.372550129890442,0.0,-0.14283451437950134,0
2583.74609375,44107,95,31.372550129890442,0.0,-0.09239856153726578,0
2584.546875,44138,96,30.980393290519714,0.0,-0.050550322979688644,0
2585.35546875,44168,96,31.372550129890442,0.0,-0.014430465176701546,0
2586.16015625,44198,96,31.372550129890442,0.0,-0.0,0
2586.96875,44228,97,31.372550129890442,0.0,-0.0,0
2587.78125,44259,97,31.372550129890442,0.0,-0.0,0
2588.59375,44289,97,31.372550129890442,0.0,-0.0,0
2589.40625,44319,97,31.372550129890442,0.0,-0.0,0
2590.22265625,44349,98,31.372550129890442,0.0,-0.0,0
2591.04296875,44380,98,31.372550129890442,0.0,-0.0,0
2591.8671875,44410,98,31.76470696926117,0.0,-0.0,0
2592.69140625,44440,99,31.372550129890442,0.0,-0.0,0
2593.51953125,44471,99,31.76470696926117,0.0,0.003226709319278598,0
2594.3515625,44501,99,31.76470696926117,0.0,0.019084248691797256,0
2595.18359375,44531,99,31.76470696926117,0.0,0.03640778735280037,0
2596.01953125,44561,100,32.1568638086319,0.0,0.05521422624588013,0
2596.859375,44592,100,32.549020648002625,0.0,0.07281576097011566,0
2597.703125,44622,100,32.549020648002625,0.0,0.06781221181154251,0
2598.546875,44652,101,32.549020648002625,0.0,0.033274877816438675,0
2599.390625,44683,101,32.94117748737335,0.0,0.0011741960188373923,0
2600.2421875,44713,101,32.94117748737335,0.0,-0.0,0
2601.09375,44743,101,32.94117748737335,0.0,-0.0,0
2601.9453125,44773,102,32.549020648002625,0.0,0.007820826023817062,0
2602.80078125,44804,102,33.33333432674408,0.0,0.024690425023436546,0
2603.66015625,44834,102,33.33333432674408,0.0,0.0508793368935585,0
2604.51953125,44864,103,33.33333432674408,0.0,0.0762566402554512,0
2605.3828125,44894,103,33.33333432674408,0.0,0.1007387787103653,0
2606.25,44925,103,33.33333432674408,0.0,0.12433682382106781,0
2607.1171875,44955,103,33.33333432674408,0.0,0.1470935344696045,0
2607.984375,44985,104,33.72549116611481,0.0,0.16902673244476318,0
2608.859375,45015,104,34.117648005485535,0.0,0.1901015043258667,0
2609.734375,45045,104,34.50980484485626,0.0,0.21045169234275818,0
2610.6171875,45075,104,35.29411852359772,0.0,0.2300453782081604,0
2611.5,45106,105,35.29411852359772,0.0,0.24896420538425446,0
2612.3828125,45136,105,34.90196168422699,0.0,0.26723676919937134,0
2613.2734375,45166,105,35.29411852359772,0.0,0.20578588545322418,0
2614.1640625,45196,105,35.686275362968445,0.0,0.16133728623390198,0
2615.0546875,45227,106,36.07843220233917,0.0,0.12048009783029556,0
2615.9453125,45257,106,35.686275362968445,0.0,0.08291894197463989,0
2616.83984375,45287,106,36.4705890417099,0.0,0.04815320298075676,0
2617.73828125,45317,107,36.86274588108063,0.0,0.01600947044789791,0
2618.63671875,45347,107,36.86274588108063,0.0,0.030160291120409966,0
2619.5390625,45377,107,36.86274588108063,0.0,0.048036523163318634,0
2620.4453125,45408,107,37.254902720451355,0.0,0.07295510917901993,0
2621.3515625,45438,108,37.64705955982208,0.0,0.0969185158610344,0
2622.26171875,45468,108,38.03921639919281,0.0,0.12004955857992172,0
2623.17578125,45498,108,38.03921639919281,0.0,0.14230157434940338,0
2624.08984375,45528,109,39.21568691730499,0.0,0.16372741758823395,0
2625.01171875,45559,109,40.00000059604645,0.0,0.18434301018714905,0
2625.93359375,45589,109,40.392157435417175,0.0,0.2042207419872284,0
2626.85546875,45620,110,42.35294163227081,0.0,0.22328749299049377,0
2627.77734375,45650,110,41.960784792900085,0.0,0.24161852896213531,0
2628.69921875,45680,110,41.960784792900085,0.0,0.25922006368637085,0
2629.62109375,45711,110,42.35294163227081,0.0,0.27615684270858765,0
2630.53515625,45741,111,42.35294163227081,0.0,0.29246824979782104,0
2631.44921875,45771,111,43.13725531101227,0.0,0.2469787448644638,0
2632.359375,45802,111,43.92156898975372,0.0,0.20011617243289948,0
